invoice_no,customer_id,invoice_date,country,customer_segment,category,quantity,unit_price,total_price
INV760136,C03957,2024-06-04,Indonesia,Regular,Fashion,3,110400.0,331200.0
INV501704,C01800,2023-09-15,Indonesia,Budget,Home & Living,1,88700.0,88700.0
INV835281,C00473,2023-03-14,Thailand,Budget,Fashion,1,12400.0,12400.0
INV750967,C01728,2023-01-27,Vietnam,Regular,Home & Living,2,102300.0,204700.0
INV226317,C03179,2024-03-11,Singapore,Regular,Beauty,1,112400.0,112400.0
INV947932,C01386,2024-04-04,Indonesia,Regular,Beauty,1,278000.0,278000.0
INV127734,C01598,2023-08-23,Indonesia,Regular,Home & Living,1,182300.0,182300.0
INV698822,C01388,2023-01-05,Indonesia,Premium,Home & Living,1,544100.0,544100.0
INV266030,C00882,2024-08-30,Indonesia,Premium,Food & Beverage,1,2062900.0,2062900.0
INV381626,C01997,2024-06-29,Malaysia,Budget,Electronics,1,110000.0,110000.0
INV244104,C01671,2023-11-19,Singapore,Regular,Electronics,1,412500.0,412500.0
INV274289,C03549,2023-04-08,Malaysia,Budget,Food & Beverage,1,28200.0,28200.0
INV471020,C02072,2023-03-06,Singapore,Budget,Books,4,35400.0,141600.0
INV341457,C01480,2024-12-08,Japan,Regular,Beauty,2,162400.0,324800.0
INV110415,C02811,2023-12-30,Indonesia,Budget,Fashion,9,43300.0,390100.0
INV320079,C00626,2023-05-19,Philippines,Budget,Sports,1,81900.0,81900.0
INV205242,C03942,2023-05-23,Indonesia,Premium,Electronics,1,587700.0,587700.0
INV414061,C03556,2023-04-18,Thailand,Budget,Electronics,3,68000.0,203900.0
INV798551,C03028,2023-09-01,Malaysia,Premium,Home & Living,1,458800.0,458800.0
INV992707,C01122,2024-06-13,Indonesia,Budget,Electronics,1,26700.0,26700.0
INV583388,C03202,2024-08-28,Philippines,Budget,Home & Living,1,45900.0,45900.0
INV588780,C00110,2023-09-25,Indonesia,Budget,Beauty,1,74600.0,74600.0
INV492546,C01687,2023-05-10,Malaysia,Budget,Electronics,1,17500.0,17500.0
INV237669,C03361,2023-09-15,Indonesia,Budget,Beauty,2,88800.0,177500.0
INV197962,C03454,2023-06-07,Indonesia,Premium,Home & Living,1,1297900.0,1297900.0
INV842597,C00444,2023-08-30,Vietnam,Budget,Home & Living,1,81300.0,81300.0
INV936653,C00368,2024-10-05,Vietnam,Budget,Books,3,75400.0,226100.0
INV436945,C03490,2024-11-22,Indonesia,Regular,Sports,1,426100.0,426100.0
INV929651,C03966,2024-07-06,Indonesia,Budget,Fashion,6,77800.0,467000.0
INV719394,C02680,2023-04-23,Indonesia,Premium,Electronics,2,184100.0,368300.0
INV871703,C02479,2023-07-04,Indonesia,Regular,Sports,2,186600.0,373100.0
INV417205,C02377,2023-01-08,Indonesia,Regular,Beauty,1,99900.0,99900.0
INV606569,C00371,2024-07-09,Philippines,Premium,Electronics,1,873400.0,873400.0
INV143460,C03053,2024-05-19,Indonesia,Regular,Beauty,1,246100.0,246100.0
INV616643,C00917,2024-03-17,Singapore,Regular,Beauty,1,388400.0,388400.0
INV500769,C01249,2024-10-11,Indonesia,Regular,Electronics,1,114600.0,114600.0
INV307905,C00522,2024-08-11,Malaysia,Regular,Fashion,2,102900.0,205800.0
INV894352,C03431,2023-08-29,Malaysia,Budget,Home & Living,4,25100.0,100500.0
INV717518,C03687,2023-06-24,Indonesia,Regular,Home & Living,2,172000.0,344000.0
INV685304,C02061,2024-08-26,Thailand,Regular,Beauty,2,98200.0,196300.0
INV475357,C00680,2023-04-08,Singapore,Budget,Home & Living,3,98500.0,295400.0
INV159936,C00340,2024-09-24,Vietnam,Regular,Sports,1,210600.0,210600.0
INV456823,C02183,2023-06-19,Indonesia,Regular,Home & Living,1,163600.0,163600.0
INV851212,C02849,2024-04-23,Singapore,Regular,Electronics,1,360300.0,360300.0
INV797840,C01804,2024-07-09,Indonesia,Regular,Home & Living,1,85300.0,85300.0
INV554338,C03277,2023-10-24,Thailand,Regular,Home & Living,5,168500.0,842700.0
INV449745,C00055,2023-09-24,Indonesia,Budget,Fashion,1,86100.0,86100.0
INV627912,C02543,2024-10-13,Malaysia,Regular,Electronics,1,260900.0,260900.0
INV870955,C01442,2024-01-03,Vietnam,Budget,Electronics,1,56000.0,56000.0
INV656169,C01169,2024-06-23,Thailand,Premium,Fashion,2,690200.0,1380400.0
INV969838,C00470,2023-07-16,Singapore,Regular,Electronics,3,224200.0,672500.0
INV280141,C02207,2024-07-08,Vietnam,Regular,Sports,1,325400.0,325400.0
INV833448,C03677,2023-11-25,Vietnam,Regular,Electronics,4,150500.0,602200.0
INV241532,C00680,2024-05-04,Singapore,Budget,Home & Living,1,114000.0,114000.0
INV926840,C01754,2024-02-19,Indonesia,Premium,Fashion,1,963800.0,963800.0
INV118863,C03312,2023-06-26,Thailand,Regular,Electronics,5,259000.0,1295200.0
INV517226,C01215,2023-09-30,Indonesia,Budget,Sports,6,65100.0,390400.0
INV712893,C03682,2024-11-05,Vietnam,Budget,Fashion,1,44300.0,44300.0
INV480017,C02189,2023-06-22,Indonesia,Premium,Home & Living,3,1678100.0,5034200.0
INV327233,C03482,2023-11-09,Singapore,Premium,Home & Living,1,145700.0,145700.0
INV434372,C03908,2024-10-14,Vietnam,Premium,Electronics,2,1552500.0,3104900.0
INV923903,C00321,2023-03-24,Singapore,Budget,Electronics,1,69100.0,69100.0
INV510821,C03603,2024-08-22,Philippines,Regular,Home & Living,1,276000.0,276000.0
INV682430,C00745,2023-06-22,Philippines,Premium,Fashion,1,1619600.0,1619600.0
INV280998,C02225,2023-06-12,Indonesia,Regular,Fashion,1,112000.0,112000.0
INV467382,C02938,2023-07-07,Indonesia,Premium,Fashion,1,790000.0,790000.0
INV891655,C01881,2023-01-09,Indonesia,Regular,Sports,1,119800.0,119800.0
INV659188,C02633,2023-04-19,Vietnam,Premium,Fashion,1,3054500.0,3054500.0
INV469799,C00513,2023-07-07,Malaysia,Premium,Fashion,1,791000.0,791000.0
INV766505,C00266,2024-11-10,Vietnam,Budget,Electronics,1,63400.0,63400.0
INV568946,C02911,2023-11-04,Japan,Budget,Electronics,2,71300.0,142500.0
INV297869,C02823,2023-07-30,Malaysia,Budget,Sports,1,111900.0,111900.0
INV897420,C03913,2024-08-26,Indonesia,Premium,Sports,1,547400.0,547400.0
INV777504,C00537,2023-04-03,Malaysia,Budget,Food & Beverage,1,45500.0,45500.0
INV195042,C03015,2023-01-14,Philippines,Regular,Electronics,1,163400.0,163400.0
INV931435,C01087,2023-06-23,Singapore,Regular,Electronics,2,398600.0,797300.0
INV191424,C03823,2023-05-21,Thailand,Budget,Fashion,1,45900.0,45900.0
INV697406,C02248,2023-10-22,Philippines,Regular,Fashion,1,118800.0,118800.0
INV283504,C00901,2024-08-10,Indonesia,Regular,Home & Living,1,103300.0,103300.0
INV112000,C00993,2024-08-31,Singapore,Regular,Sports,1,298300.0,298300.0
INV734896,C02769,2023-01-14,Indonesia,Premium,Home & Living,1,632300.0,632300.0
INV513578,C00905,2024-03-03,Singapore,Budget,Electronics,5,65600.0,328200.0
INV564921,C00287,2023-12-22,Indonesia,Budget,Beauty,1,114800.0,114800.0
INV240906,C03049,2023-02-10,Australia,Regular,Electronics,1,292700.0,292700.0
INV375016,C02612,2023-01-01,Indonesia,Budget,Books,1,47500.0,47500.0
INV968253,C03116,2023-12-17,Indonesia,Budget,Fashion,1,106000.0,106000.0
INV708921,C02119,2023-02-23,Malaysia,Premium,Home & Living,1,1655200.0,1655200.0
INV551211,C01694,2024-01-05,Singapore,Premium,Home & Living,4,1084200.0,4336700.0
INV294103,C01332,2023-07-18,Indonesia,Regular,Electronics,1,114100.0,114100.0
INV600395,C02106,2023-03-10,Singapore,Regular,Electronics,3,144000.0,431900.0
INV778445,C00864,2023-10-19,Thailand,Regular,Electronics,2,439700.0,879300.0
INV342849,C02425,2024-01-03,Indonesia,Budget,Books,3,69700.0,209200.0
INV873140,C03318,2023-02-21,Australia,Budget,Beauty,9,24300.0,218500.0
INV702848,C01058,2023-03-28,Malaysia,Premium,Fashion,1,1956000.0,1956000.0
INV357541,C03281,2023-08-13,Singapore,Premium,Fashion,1,221700.0,221700.0
INV664913,C01379,2023-04-13,Vietnam,Budget,Beauty,5,31700.0,158500.0
INV286265,C03899,2024-09-26,Thailand,Regular,Fashion,1,106400.0,106400.0
INV976980,C01305,2023-06-02,Malaysia,Budget,Electronics,1,33500.0,33500.0
INV720637,C03890,2023-03-30,Vietnam,Budget,Food & Beverage,1,74300.0,74300.0
INV500893,C03320,2023-08-16,Malaysia,Regular,Books,1,182600.0,182600.0
INV828579,C00602,2023-01-06,Thailand,Regular,Food & Beverage,2,207400.0,414700.0
INV540267,C00501,2023-02-17,Indonesia,Regular,Beauty,2,663100.0,1326100.0
INV654567,C00076,2023-01-22,Indonesia,Regular,Electronics,1,240400.0,240400.0
INV791091,C02911,2023-09-06,Japan,Budget,Sports,1,10000.0,10000.0
INV435933,C03769,2023-02-08,Singapore,Premium,Electronics,1,1834300.0,1834300.0
INV394635,C00238,2024-02-14,Vietnam,Regular,Food & Beverage,2,338300.0,676500.0
INV216284,C01396,2024-02-14,Indonesia,Regular,Electronics,1,286400.0,286400.0
INV884714,C00863,2024-12-02,Singapore,Premium,Sports,3,886900.0,2660800.0
INV971317,C03844,2024-03-04,Thailand,Regular,Electronics,1,87900.0,87900.0
INV597026,C00127,2023-02-26,Thailand,Premium,Fashion,3,2019800.0,6059400.0
INV236104,C01431,2024-03-22,Indonesia,Regular,Fashion,2,348700.0,697300.0
INV395048,C01405,2024-02-05,Vietnam,Regular,Fashion,1,192800.0,192800.0
INV843137,C01165,2023-08-12,Philippines,Regular,Fashion,4,196000.0,783900.0
INV847873,C03574,2024-06-22,Indonesia,Premium,Electronics,3,1683700.0,5051200.0
INV110824,C02619,2023-12-29,Philippines,Premium,Home & Living,2,1396700.0,2793500.0
INV700249,C03091,2023-01-16,Philippines,Regular,Fashion,1,159500.0,159500.0
INV281890,C00422,2023-08-26,Indonesia,Budget,Fashion,2,96800.0,193500.0
INV384559,C01161,2023-07-24,Australia,Regular,Electronics,1,383100.0,383100.0
INV194509,C03602,2024-03-09,Malaysia,Premium,Books,1,242200.0,242200.0
INV966294,C01801,2024-03-31,Indonesia,Premium,Electronics,2,1131700.0,2263400.0
INV791048,C01591,2024-03-11,Indonesia,Regular,Food & Beverage,2,200400.0,400800.0
INV999038,C01856,2023-05-31,Indonesia,Regular,Home & Living,1,82300.0,82300.0
INV315572,C00062,2023-02-26,Indonesia,Budget,Fashion,1,51200.0,51200.0
INV924705,C03290,2023-07-22,Indonesia,Premium,Electronics,1,1435700.0,1435700.0
INV774144,C03325,2023-01-13,Japan,Budget,Electronics,1,50200.0,50200.0
INV371555,C00362,2024-09-24,Vietnam,Premium,Fashion,4,936800.0,3747000.0
INV847164,C02672,2023-10-17,Malaysia,Regular,Fashion,1,171900.0,171900.0
INV414227,C02322,2023-08-11,Philippines,Budget,Books,3,63100.0,189400.0
INV309767,C03313,2023-05-21,Singapore,Regular,Fashion,1,446300.0,446300.0
INV507989,C01639,2023-04-12,Singapore,Premium,Beauty,1,1153600.0,1153600.0
INV389429,C00486,2023-12-24,Indonesia,Regular,Toys,1,266800.0,266800.0
INV221953,C01018,2023-10-22,Thailand,Budget,Fashion,2,71700.0,143400.0
INV582100,C00116,2023-07-21,Indonesia,Regular,Electronics,1,213600.0,213600.0
INV586457,C03985,2023-07-02,Indonesia,Premium,Sports,8,563100.0,4504900.0
INV648781,C03768,2024-02-02,Indonesia,Budget,Home & Living,3,121800.0,365400.0
INV599760,C01949,2024-01-06,Malaysia,Regular,Electronics,1,481800.0,481800.0
INV542488,C01450,2023-02-02,Indonesia,Budget,Food & Beverage,1,78900.0,78900.0
INV318552,C02131,2024-12-10,Malaysia,Regular,Home & Living,1,171400.0,171400.0
INV733764,C01030,2023-09-15,Vietnam,Regular,Home & Living,2,168200.0,336400.0
INV288807,C00315,2023-10-27,Indonesia,Regular,Sports,1,108800.0,108800.0
INV147188,C01564,2024-09-30,Indonesia,Premium,Electronics,1,1207300.0,1207300.0
INV549384,C03219,2023-10-12,Indonesia,Premium,Home & Living,6,2712200.0,16273200.0
INV596376,C00920,2023-03-13,Indonesia,Regular,Fashion,3,319800.0,959400.0
INV456705,C03584,2023-12-02,Indonesia,Regular,Home & Living,9,319300.0,2873600.0
INV636448,C02628,2023-04-13,Thailand,Regular,Electronics,1,108400.0,108400.0
INV190746,C02499,2023-01-21,Malaysia,Budget,Fashion,1,28900.0,28900.0
INV749826,C00082,2024-05-21,Australia,Budget,Sports,1,80000.0,80000.0
INV280811,C00389,2023-07-13,Philippines,Budget,Sports,1,25800.0,25800.0
INV831206,C01285,2023-11-03,Singapore,Premium,Sports,2,644600.0,1289100.0
INV143176,C01880,2023-07-07,Indonesia,Regular,Home & Living,1,559900.0,559900.0
INV400973,C03066,2023-06-22,Japan,Regular,Home & Living,1,150500.0,150500.0
INV422596,C01433,2024-03-31,Indonesia,Budget,Sports,1,114100.0,114100.0
INV908971,C00317,2023-10-01,Indonesia,Premium,Home & Living,2,776800.0,1553600.0
INV181547,C00259,2023-10-01,Indonesia,Premium,Fashion,1,319800.0,319800.0
INV276389,C01021,2024-05-23,Thailand,Regular,Electronics,1,397800.0,397800.0
INV549210,C03756,2023-06-26,Indonesia,Budget,Electronics,1,30400.0,30400.0
INV934803,C01282,2023-12-10,Vietnam,Regular,Fashion,1,228900.0,228900.0
INV625318,C02597,2023-07-21,Vietnam,Premium,Beauty,1,465900.0,465900.0
INV700414,C01699,2024-02-03,Indonesia,Regular,Electronics,5,283500.0,1417700.0
INV570428,C00349,2023-09-19,Indonesia,Regular,Sports,4,148500.0,593900.0
INV897814,C01438,2024-08-06,Japan,Regular,Sports,1,105800.0,105800.0
INV273547,C01310,2023-01-12,Thailand,Regular,Fashion,6,80900.0,485600.0
INV407675,C01133,2024-01-03,Singapore,Premium,Home & Living,2,633100.0,1266200.0
INV881563,C00467,2024-01-14,Japan,Budget,Electronics,1,29400.0,29400.0
INV496886,C01496,2023-08-19,Singapore,Premium,Fashion,1,2493400.0,2493400.0
INV538327,C00887,2023-05-21,Vietnam,Premium,Electronics,4,537300.0,2149400.0
INV695402,C00767,2024-07-26,Singapore,Regular,Electronics,1,86000.0,86000.0
INV590325,C03650,2023-12-19,Australia,Budget,Sports,3,53500.0,160500.0
INV307471,C02360,2023-06-27,Thailand,Regular,Fashion,1,59300.0,59300.0
INV554949,C00915,2024-06-12,Indonesia,Regular,Beauty,1,361800.0,361800.0
INV379152,C01574,2024-12-24,Australia,Regular,Books,1,173000.0,173000.0
INV784549,C02213,2023-03-06,Malaysia,Premium,Electronics,1,1345300.0,1345300.0
INV103368,C00103,2023-01-13,Vietnam,Premium,Electronics,1,789200.0,789200.0
INV455366,C02657,2024-09-01,Australia,Regular,Electronics,2,259900.0,519800.0
INV756221,C01977,2023-06-22,Indonesia,Budget,Sports,1,36000.0,36000.0
INV605108,C02066,2023-11-17,Indonesia,Premium,Electronics,4,1407400.0,5629700.0
INV282851,C02676,2023-10-02,Indonesia,Regular,Home & Living,5,146900.0,734500.0
INV392056,C01281,2024-01-07,Indonesia,Budget,Fashion,1,20600.0,20600.0
INV436893,C00958,2023-08-29,Philippines,Regular,Food & Beverage,4,129700.0,518700.0
INV116780,C02035,2024-09-09,Indonesia,Budget,Food & Beverage,4,38100.0,152600.0
INV709800,C01377,2023-02-03,Indonesia,Premium,Fashion,1,1302700.0,1302700.0
INV659552,C02817,2024-05-03,Thailand,Budget,Electronics,1,56000.0,56000.0
INV374569,C01174,2023-03-21,Indonesia,Regular,Beauty,1,194800.0,194800.0
INV548099,C01573,2024-11-19,Australia,Regular,Home & Living,1,61600.0,61600.0
INV419527,C01242,2023-02-21,Malaysia,Regular,Sports,1,308200.0,308200.0
INV987546,C01754,2024-05-15,Indonesia,Premium,Food & Beverage,1,1080200.0,1080200.0
INV872841,C01959,2024-02-25,Indonesia,Budget,Electronics,1,35900.0,35900.0
INV407861,C02999,2023-04-07,Australia,Premium,Fashion,2,2279000.0,4558100.0
INV577742,C01426,2023-08-16,Indonesia,Regular,Books,1,336100.0,336100.0
INV374647,C02305,2024-06-19,Malaysia,Budget,Home & Living,2,97100.0,194300.0
INV322590,C03801,2023-10-10,Singapore,Regular,Fashion,1,193900.0,193900.0
INV863092,C02498,2024-02-10,Indonesia,Budget,Fashion,1,52500.0,52500.0
INV888992,C01722,2023-10-05,Australia,Budget,Home & Living,1,45200.0,45200.0
INV984202,C00910,2024-04-07,Australia,Premium,Electronics,4,964400.0,3857400.0
INV997726,C03008,2024-10-29,Malaysia,Regular,Home & Living,1,329500.0,329500.0
INV535827,C01984,2023-12-26,Singapore,Regular,Toys,2,196800.0,393600.0
INV534208,C03758,2023-09-20,Malaysia,Regular,Home & Living,1,332200.0,332200.0
INV812440,C02959,2023-05-15,Philippines,Budget,Beauty,4,63100.0,252400.0
INV891694,C03537,2024-02-02,Malaysia,Regular,Sports,3,303400.0,910200.0
INV523763,C01228,2023-08-28,Thailand,Regular,Home & Living,2,599200.0,1198400.0
INV485606,C03054,2023-03-10,Japan,Budget,Electronics,1,53700.0,53700.0
INV191360,C00621,2024-12-11,Indonesia,Budget,Food & Beverage,1,126400.0,126400.0
INV490874,C01968,2024-06-15,Indonesia,Premium,Fashion,4,1727200.0,6908800.0
INV882808,C03628,2024-06-13,Australia,Regular,Home & Living,1,236400.0,236400.0
INV699002,C02328,2024-09-15,Indonesia,Regular,Fashion,1,205500.0,205500.0
INV162715,C00576,2023-02-04,Philippines,Regular,Electronics,2,185200.0,370500.0
INV829576,C02425,2023-09-01,Indonesia,Budget,Food & Beverage,5,69700.0,348700.0
INV111631,C01498,2023-02-26,Singapore,Budget,Food & Beverage,1,19300.0,19300.0
INV423030,C03873,2024-06-13,Indonesia,Regular,Home & Living,1,184600.0,184600.0
INV143001,C02715,2023-12-09,Thailand,Premium,Electronics,1,1415600.0,1415600.0
INV982122,C01603,2024-10-27,Malaysia,Budget,Home & Living,1,25700.0,25700.0
INV503763,C00576,2024-07-29,Philippines,Regular,Fashion,5,294000.0,1469800.0
INV480990,C01238,2023-05-01,Philippines,Budget,Fashion,2,79400.0,158700.0
INV889471,C01901,2024-02-26,Singapore,Premium,Fashion,1,1579600.0,1579600.0
INV134882,C03111,2024-03-14,Philippines,Regular,Books,1,442600.0,442600.0
INV138278,C01181,2023-12-12,Indonesia,Premium,Home & Living,1,845300.0,845300.0
INV565784,C01493,2023-05-07,Australia,Budget,Fashion,2,109500.0,219000.0
INV545441,C00151,2023-10-01,Indonesia,Regular,Books,3,125400.0,376100.0
INV633930,C01466,2024-08-29,Malaysia,Regular,Home & Living,1,97100.0,97100.0
INV321536,C01891,2023-09-09,Thailand,Regular,Electronics,1,40400.0,40400.0
INV515611,C00033,2023-01-28,Indonesia,Regular,Electronics,1,229900.0,229900.0
INV775924,C02853,2024-05-09,Malaysia,Regular,Home & Living,1,145900.0,145900.0
INV798217,C00160,2024-03-26,Malaysia,Regular,Beauty,1,155000.0,155000.0
INV123334,C01701,2023-08-05,Indonesia,Premium,Sports,3,594500.0,1783500.0
INV593882,C03251,2024-02-19,Japan,Premium,Food & Beverage,1,1689500.0,1689500.0
INV674612,C01184,2023-05-04,Thailand,Budget,Sports,1,57000.0,57000.0
INV291927,C00590,2023-05-19,Vietnam,Premium,Beauty,1,1210600.0,1210600.0
INV541062,C01052,2023-07-07,Indonesia,Regular,Fashion,1,229300.0,229300.0
INV999281,C02303,2024-02-25,Philippines,Regular,Home & Living,7,163200.0,1142200.0
INV702549,C00803,2024-05-01,Malaysia,Regular,Home & Living,1,128900.0,128900.0
INV394869,C03569,2024-10-19,Indonesia,Regular,Sports,1,142400.0,142400.0
INV744149,C02506,2023-03-25,Indonesia,Premium,Fashion,3,1122000.0,3366100.0
INV908554,C02037,2023-01-17,Australia,Premium,Fashion,1,552400.0,552400.0
INV574084,C00870,2024-06-08,Australia,Regular,Sports,2,293300.0,586600.0
INV778473,C03470,2024-06-04,Malaysia,Regular,Beauty,1,355700.0,355700.0
INV551839,C02918,2024-06-03,Thailand,Premium,Beauty,1,911700.0,911700.0
INV328621,C02633,2023-12-03,Vietnam,Premium,Electronics,2,1918500.0,3837000.0
INV896841,C02563,2024-05-29,Japan,Premium,Electronics,3,2027300.0,6081900.0
INV947603,C02810,2023-11-03,Malaysia,Budget,Electronics,1,64500.0,64500.0
INV593594,C03294,2024-02-01,Indonesia,Budget,Electronics,1,36200.0,36200.0
INV700457,C00379,2023-07-30,Australia,Premium,Fashion,9,439200.0,3952900.0
INV314276,C03921,2024-02-29,Philippines,Premium,Home & Living,5,363100.0,1815400.0
INV812756,C02855,2023-11-08,Australia,Regular,Beauty,1,353200.0,353200.0
INV830202,C00070,2023-06-23,Philippines,Regular,Beauty,6,255200.0,1531300.0
INV827291,C02352,2024-06-11,Indonesia,Regular,Electronics,1,80300.0,80300.0
INV989000,C01400,2024-09-24,Indonesia,Regular,Electronics,1,294700.0,294700.0
INV892659,C02667,2024-05-30,Singapore,Premium,Electronics,1,162800.0,162800.0
INV519225,C00988,2024-05-08,Indonesia,Regular,Toys,2,123500.0,246900.0
INV877929,C03015,2023-01-25,Philippines,Regular,Fashion,4,127400.0,509700.0
INV438326,C01588,2024-10-14,Singapore,Budget,Sports,1,32300.0,32300.0
INV767733,C02113,2024-11-17,Indonesia,Budget,Home & Living,1,119200.0,119200.0
INV698738,C01863,2023-11-06,Singapore,Premium,Food & Beverage,2,936200.0,1872300.0
INV245750,C02482,2023-05-22,Malaysia,Premium,Beauty,2,938600.0,1877200.0
INV828203,C02687,2023-05-01,Malaysia,Regular,Fashion,1,371000.0,371000.0
INV161533,C03260,2024-04-11,Malaysia,Regular,Home & Living,6,432400.0,2594600.0
INV779384,C00773,2023-09-26,Singapore,Regular,Home & Living,1,238800.0,238800.0
INV543115,C01982,2024-07-28,Australia,Regular,Sports,2,513500.0,1027100.0
INV901995,C03630,2024-12-17,Malaysia,Regular,Electronics,1,398500.0,398500.0
INV815961,C00496,2023-07-25,Indonesia,Budget,Fashion,1,92900.0,92900.0
INV131184,C00189,2024-03-29,Singapore,Regular,Fashion,1,113400.0,113400.0
INV509735,C03120,2024-02-21,Indonesia,Regular,Beauty,2,196200.0,392500.0
INV295893,C00557,2023-07-30,Indonesia,Regular,Electronics,1,163100.0,163100.0
INV899577,C00688,2023-03-04,Philippines,Regular,Electronics,2,292400.0,584700.0
INV521757,C03678,2023-03-13,Indonesia,Premium,Home & Living,3,725800.0,2177500.0
INV809011,C03135,2024-08-14,Singapore,Budget,Fashion,1,42100.0,42100.0
INV597619,C01334,2023-01-16,Indonesia,Regular,Beauty,1,315100.0,315100.0
INV948910,C00163,2023-07-16,Philippines,Regular,Sports,1,102500.0,102500.0
INV709594,C01902,2024-08-17,Indonesia,Regular,Home & Living,5,127700.0,638600.0
INV980075,C00544,2023-09-18,Indonesia,Budget,Sports,2,36000.0,71900.0
INV183982,C02086,2024-09-22,Philippines,Regular,Sports,3,91800.0,275300.0
INV694175,C01320,2024-11-20,Indonesia,Regular,Fashion,1,452600.0,452600.0
INV614366,C03554,2023-06-13,Indonesia,Budget,Fashion,1,54100.0,54100.0
INV689144,C02194,2023-05-03,Singapore,Regular,Electronics,5,356200.0,1780800.0
